date,QQQ,AAOI,ACHR,ADBE,ALM,AMAT,AMZN,APLD,APP,ASML,ASTS,AVAV,AVGO,BE,CEG,COIN,CRCL,CRDO,CRML,CRWV,CVNA,FIGR,FSLR,FSLY,GEV,GLD,GOOGL,HOOD,IONQ,IREN,JOBY,KTOS,LITE,LLY,LRCX,META,MOD,MP,MRVL,MU,NBIS,NEE,NFLX,NKE,NOK,NVDA,NVT,NXT,OKLO,ORCL,PL,PLTR,QBTS,QCOM,RDW,RKLB,SLV,TSLA,TSM,USAR,USO,VIAV,VRT,VST
2022-10-11,256.87359619,2.63000011,2.61999989,284.82998657,1.14300001,73.82656860,112.20999908,1.67999995,17.77000046,385.74807739,7.13999987,78.91999817,40.69480515,17.48999977,80.38475800,70.16000366,,9.88000011,10.09000015,,3.66400003,,131.32000732,7.78000021,,155.16000366,96.26397705,10.43999958,4.88999987,3.41000009,4.13999987,9.63000011,71.37999725,317.48684692,31.51773834,127.42104340,13.57999992,29.06999969,38.14541245,52.78958511,,67.84410095,21.42900085,81.04554749,3.90305161,11.55735683,30.69795990,,9.73999977,59.56074524,5.44000006,8.03999996,7.55000019,100.56565094,2.63000011,4.19000006,17.68000031,216.50000000,59.90473938,,71.75000000,13.46000004,11.03152275,20.64916611
2022-10-12,256.78558350,2.63000011,2.71000004,286.14999390,1.14750004,73.54595947,112.90000153,1.74000001,18.10000038,384.56054688,7.05999994,77.26000214,40.67684555,16.65999985,79.68642426,69.94999695,,10.39000034,10.09000015,,3.81399989,,126.87999725,7.80999994,,155.99000549,96.64040375,10.65999985,5.05000019,3.51999998,4.34999990,9.31000042,69.48000336,314.55038452,31.22188187,126.39009857,13.59000015,28.75000000,37.47446060,51.84603500,,64.91722107,22.08699989,81.52451324,3.93927479,11.47156811,30.30696869,,9.75000000,60.86820221,5.36000013,8.06999969,7.36000013,99.29522705,2.48000002,4.00000000,17.59000015,217.24000549,60.52786255,,70.93000031,13.38000011,10.86226559,20.30817223
2022-10-13,262.80783081,2.73000002,2.75000000,294.73999023,1.10699999,76.84540558,112.52999878,1.92999995,18.34000015,391.38613892,7.28000021,79.55999756,41.37594986,16.96999931,81.29645538,69.26000214,,11.10000038,10.09000015,,3.77399993,,126.54000092,7.76999998,,154.91000366,98.12625885,10.63000011,5.17999983,3.65000010,4.11000013,9.75000000,69.16000366,321.84796143,32.82451248,129.15577698,14.34000015,29.37000084,38.60915375,53.91987610,,65.22063446,23.25099945,82.49162292,4.09322357,11.93043232,31.52763176,,9.72999954,62.22336960,5.30999994,8.07999992,7.11999989,103.15223694,2.49000001,4.11000013,17.38999939,221.72000122,62.89762115,,72.51999664,13.67000008,10.83239746,20.53550529
2022-10-14,254.90852356,2.74000001,2.71000004,287.94000244,1.07099998,72.39453888,106.90000153,1.92999995,17.82999992,366.02426147,7.28000021,75.58999634,40.34903336,16.40999985,78.81352997,63.59000015,,10.64000034,10.09000015,,3.42799997,,123.36000061,7.44000006,,152.97999573,95.64981842,9.89000034,4.86999989,3.40000010,3.99000001,9.35999966,65.69999695,321.15979004,30.35166550,125.65654755,13.81999969,27.25000000,36.51737213,51.81654739,,64.04275513,23.00000000,80.64028931,4.02983332,11.19924545,30.77425575,,9.77000046,61.37400055,4.90000010,7.53000021,6.82999992,100.49253845,2.40000010,3.95000005,16.80999947,204.99000549,60.34848404,,70.16999817,13.36999989,10.17528439,20.28922844
2022-10-17,263.32592773,2.79999995,2.83999991,293.50000000,1.07325006,71.99784088,113.79000092,2.03999996,18.44000053,378.66180420,7.55000019,78.73999786,41.13031006,16.79000092,82.62519836,69.16999817,,10.92000008,10.10999966,,3.64400005,,118.27999878,8.11999989,,153.41999817,99.02767944,10.21000004,5.13999987,3.57999992,4.48000002,9.97999954,69.75000000,322.48748779,30.39695930,132.87315369,14.57999992,27.93000031,37.36592865,52.58317566,,65.72034454,24.51000023,82.86929321,4.14755869,11.85860920,31.63253403,,9.76000023,63.96029282,5.05999994,7.94000006,6.17999983,101.99147034,2.50999999,4.21999979,17.12000084,219.35000610,61.26427460,,70.12999725,13.72999954,10.81248283,20.86702347
2022-10-18,265.40838623,2.92000008,2.78999996,292.98001099,1.05525005,72.79125977,116.36000061,2.10999990,18.62999916,385.19775391,7.17999983,80.01999664,41.07929993,17.15999985,83.90547943,66.20999908,,11.17000008,10.10999966,,3.67400002,,121.30999756,8.38000011,,153.75000000,99.82015228,10.43999958,5.07999992,3.44000006,4.34000015,10.11999989,71.01999664,324.68750000,31.03685379,131.64396667,14.84000015,28.50000000,37.23765182,51.64946365,,66.97853851,24.08600044,82.60217285,4.21094942,11.93741322,32.09983063,,9.77999973,63.96981812,5.00000000,8.15999985,5.23000002,101.64417267,2.41000009,4.34999990,17.22999954,220.19000244,60.15021133,,68.69999695,13.93000031,11.42977238,21.36904716
2022-10-19,264.44036865,2.79999995,2.71000004,299.82998657,1.02374995,74.75543976,115.06999969,2.09999990,17.44000053,409.36254883,6.84000015,79.20999908,41.12369919,16.53000069,83.11016083,63.18999863,,11.01000023,10.11999989,,2.99799991,,120.20999908,7.86999989,,151.69000244,98.69088745,10.10999966,5.01000023,3.28999996,4.28999996,10.03999996,70.48999786,319.12469482,31.80974579,132.07022095,14.76000023,28.68000031,37.59286499,52.12123871,,65.71143341,27.23800087,81.57977295,4.12944698,12.02120686,31.42273521,,9.77999973,63.27314758,4.76000023,7.90999985,5.03999996,103.14309692,2.38000011,4.19000006,17.01000023,222.03999329,60.10300064,,70.04000092,13.82999992,11.35012150,21.02805138
2022-10-20,263.09130859,2.82999992,2.68000007,302.38000488,1.02824998,76.11006165,115.25000000,2.04999995,17.79999924,422.15451050,6.63000011,79.45999908,40.65134811,16.25000000,82.01417542,63.59000015,,11.38000011,10.11999989,,2.89599991,,118.72000122,7.94999981,,151.44999695,99.02767944,9.82999992,5.07000017,3.08999991,4.25000000,10.06000042,70.33000183,318.91140747,34.29512405,130.38500977,14.60000038,28.04000092,37.56325912,52.77975464,,63.03442001,26.81599998,79.97710419,3.76721478,12.16385269,30.69888496,,9.77999973,66.08849335,4.76999998,8.03999996,5.32999992,102.34793854,2.28999996,4.21000004,17.17000008,207.27999878,60.02748489,,70.18000031,13.97999954,12.31587982,20.38395309
2022-10-21,269.26022339,2.74000001,2.75999999,306.36999512,1.02824998,79.74818420,119.31999969,2.00999999,17.52000046,446.25161743,6.36000013,79.73999786,42.48693466,16.69000053,84.65227509,66.37999725,,11.60999966,10.11999989,,2.84999990,,122.59999847,8.36999989,,154.14999390,100.17674255,10.14000034,5.13000011,3.01999998,4.38000011,10.22999954,71.90000153,330.25021362,35.58840561,128.87825012,15.27999973,30.37000084,39.01368713,55.08948517,,63.93567657,28.95700073,81.51529694,3.84871745,12.43518066,31.81102562,,9.80000019,69.38095856,4.76999998,8.28999996,4.80000019,105.78449249,2.27999997,4.23999977,17.76000023,214.44000244,60.18797684,,70.56999969,14.38000011,13.15220261,20.60180664
2022-10-24,272.22250366,2.71000004,2.73000002,316.22000122,1.01024997,82.18648529,119.81999969,2.06999993,17.67000008,456.62045288,5.98000002,83.31999969,43.12839508,16.59000015,84.94326019,66.38999939,,11.71000004,10.13000011,,2.67600012,,124.56999969,8.19999981,,153.64999390,101.55364227,10.21000004,5.05999994,2.91000009,4.26000023,10.42000008,72.41000366,337.16018677,36.03844070,128.59075928,15.51000023,29.97999954,37.87900543,55.27622604,,65.39017487,28.24500084,81.06398010,3.90330935,12.56785202,32.36709976,,9.82999992,69.59091949,4.57000017,8.27000046,4.88000011,106.36945343,2.24000001,4.25000000,17.68000031,211.25000000,57.86543274,,70.37999725,14.48999977,13.71970940,20.35553741
2022-10-25,277.85366821,2.85999990,2.89000010,323.79000854,1.01699996,84.69251251,120.59999847,2.21000004,18.79999924,469.20974731,6.30999994,84.75000000,43.46377945,17.96999931,85.49610138,75.05000305,,12.93999958,10.11999989,,3.05599999,,127.15000153,8.77000046,,154.00000000,103.49518585,10.82999992,5.40000010,3.39000010,4.63999987,10.47000027,73.91999817,340.46487427,36.60702896,136.31294250,16.04000092,31.62999916,40.06945038,54.91256714,,67.69239807,29.10199928,84.48116302,4.01249170,13.22821426,32.96151352,,9.80000019,69.80088806,4.84000015,8.65999985,4.51000023,108.91947174,2.39000010,4.63000011,17.86000061,222.41999817,57.72381210,,70.61000061,14.86999989,14.06817818,20.82914162
2022-10-26,271.71408081,2.89000010,2.70000005,320.48001099,1.02374995,85.28275299,115.66000366,2.20000005,17.98999977,467.35601807,6.13999987,83.86000061,43.56864548,18.44000053,86.10711670,73.80999756,,13.15999985,10.13000011,,3.01999998,,131.39999390,8.56999969,,154.97999573,94.03518677,11.07999992,5.53000021,3.60500002,4.53999996,10.48999977,73.26999664,346.81262207,37.16018295,128.68992615,16.42000008,31.48999977,38.23420715,54.49976349,,67.46038818,29.86199951,85.09830475,4.03068924,12.86411762,32.88481522,,9.80000019,71.40419006,4.78000021,8.56999969,4.48999977,107.95066833,2.31999993,4.69000006,17.97999954,224.63999939,57.44057465,,72.97000122,14.97000027,14.53612137,20.74388885
2022-10-27,266.76727295,2.80999994,2.78999996,318.64999390,1.06424999,83.73461914,110.95999908,2.20000005,17.57999992,458.01065063,5.90999985,88.30000305,43.02259827,18.55999947,90.23887634,72.47000122,,13.38000011,10.13000011,,2.90400004,,131.17999268,8.50000000,,154.74000549,91.35073853,11.15999985,5.46999979,3.38000011,4.59000015,10.72000027,72.87999725,345.32989502,37.49844742,97.08740997,16.86000061,31.04000092,39.52677917,51.31527710,,67.34438324,29.69400024,83.39430237,3.96700001,13.14342594,32.83687592,,9.81999969,71.71910858,4.84000015,8.60000038,4.01999998,104.83395386,2.38000011,4.78999996,17.97999954,225.08999634,57.54442978,,73.62000275,14.85999966,14.72528934,20.81966782
2022-10-28,274.93048096,2.79999995,2.88000011,325.67999268,1.15199995,86.81152344,103.41000366,2.22000003,17.38999939,472.27001953,6.51999998,90.13999939,44.67585373,18.52000046,90.92749786,72.06999969,,13.72000027,10.13000011,,2.89800000,,132.66999817,8.57999992,,153.16000366,95.38237000,11.50000000,5.69000006,3.47000003,4.69999981,11.09000015,74.84999847,348.78970337,39.08662033,98.33644867,17.77000046,30.22999954,40.46413422,53.11392593,,70.52108765,29.57200050,86.42463684,4.03978825,13.79979897,35.08033371,,9.84000015,73.82823944,5.11999989,8.64000034,3.84999990,108.95603943,2.60999990,5.13000011,17.73999977,228.52000427,58.54520035,,72.81999969,15.25000000,14.89454556,21.76687431
2022-10-31,271.73370361,2.75000000,2.84999990,318.50000000,1.13399994,85.42788696,102.44000244,2.25000000,16.95999908,456.08947754,7.23000002,91.50000000,44.41322327,18.70999908,91.69371033,66.25000000,,13.73999977,10.14999962,,2.70600009,,145.57000732,8.48999977,,151.91000366,93.61915588,11.68000031,5.88999987,3.38499999,4.82000017,11.07999992,74.44999695,350.91210938,39.00855255,92.34903717,17.92000008,30.04000092,39.15182495,53.17290115,,69.15583038,29.18799973,85.36540222,4.00339365,13.46363258,34.99404526,,9.84000015,74.50582123,5.25000000,8.78999996,2.91000009,107.53935242,2.74000001,5.09000015,17.62000084,227.53999329,58.11090469,,71.52999878,15.10000038,14.24739075,21.75740242
2022-11-01,268.95712280,2.73000002,2.73000002,316.01998901,1.12275004,86.87926483,96.79000092,2.28999996,17.12000084,458.94711304,6.86999989,89.38999939,44.20350266,18.27000046,92.64420319,63.29000092,,13.90999985,10.14999962,,3.05599999,,148.57000732,8.52999973,,153.46000671,89.61724091,11.92000008,5.61000013,3.39000010,4.73000002,11.31999969,75.41999817,341.69573975,39.77276993,94.37126923,18.19000053,31.54999924,39.21103668,53.91987610,,69.34321594,28.67499924,86.36937714,4.02159119,13.50952053,35.77063370,,9.82999992,73.58963013,5.32999992,8.64999962,2.98000002,107.23775482,2.69000006,5.19999981,18.04999924,227.82000732,58.13922119,,73.12000275,15.10999966,14.77507114,21.66268539
2022-11-02,259.73806763,2.58999991,2.64000010,301.22000122,1.18124998,84.91506958,92.12000275,2.25999999,16.06999969,430.90136719,6.32999992,86.16999817,43.08211899,17.32999992,90.28736877,60.70999908,,13.40999985,10.14099979,,2.69400001,,150.07000732,7.90000010,,152.38999939,86.15023041,11.39999962,5.32999992,2.88000011,4.53000021,10.77999973,73.22000122,344.00219727,38.11617661,89.75183105,16.84000015,28.97999954,38.53021240,52.53404236,,68.95951843,27.29999924,83.17323303,3.94880247,13.18631935,34.80229568,,9.81999969,71.69049072,5.11999989,8.22000027,2.50999999,102.82318878,2.66000009,4.88999987,17.72999954,214.97999573,57.13845444,,74.08000183,14.59000015,14.01839733,21.66268539
2022-11-03,254.66404724,2.43000007,2.66000009,285.92999268,1.18124998,83.50240326,89.30000305,2.25000000,15.28999996,425.99185181,6.21000004,86.18000031,41.95694733,17.22999954,91.56762695,55.79999924,,13.92000008,10.14099979,,2.86999989,,157.72999573,8.77999973,,151.80999756,82.64359283,12.32999992,5.15999985,2.56500006,4.42999983,10.80000019,72.45999908,350.51480103,37.91379929,88.13603210,18.87000084,29.05999947,36.72457504,52.56352615,,69.76262665,26.90600014,83.26534271,3.83961773,13.38781929,34.87900162,,9.81999969,71.60459900,5.19999981,8.07999992,2.38000011,94.94466400,2.65000010,4.94000006,17.94000053,215.30999756,56.91186905,,73.29000092,14.31000042,13.85909653,22.00367737
2022-11-04,258.76043701,2.07999992,2.73000002,285.75000000,1.16999996,88.72734070,90.98000336,2.41000009,14.84000015,453.91879272,6.71000004,84.95999908,43.95787048,19.23999977,91.48033142,58.81999969,,14.18999958,10.11999989,,1.75199997,,153.61999512,8.65999985,,156.47000122,85.76390076,12.27999973,5.15999985,2.78999996,4.57999992,10.78999996,71.55999756,346.37655640,40.43097305,89.99965668,21.02000046,31.57999992,38.45128250,55.19759369,,70.31585693,26.07900047,88.22994995,3.97609758,14.12100220,36.71978378,,9.82999992,72.53031158,5.30999994,7.92999983,2.46000004,97.51294708,2.65000010,5.17999983,19.26000023,207.47000122,58.98894501,,76.81999969,10.98999977,14.11795807,21.64374161
2022-11-07,261.60537720,2.16000009,2.66000009,299.54000854,1.14750004,91.95907593,90.52999878,2.52999997,14.93999958,468.08560181,7.42999983,85.12000275,44.89502716,19.40999985,90.68502808,56.97000122,,13.56999969,10.13000011,,1.47800004,,147.25000000,8.75000000,,155.85000610,87.65589905,12.02999973,5.26999998,2.78999996,4.32000017,10.98999977,70.37999725,353.80010986,41.91796494,95.87802887,20.73999977,30.96999931,38.98408890,55.59074020,,68.96844482,25.86000061,86.06542969,4.01249170,14.26564312,36.44173813,,9.85000038,73.23654938,5.40000010,7.01999998,2.59999990,100.62049103,2.80999994,5.09000015,19.14999962,197.08000183,59.25329208,,76.55999756,10.48999977,14.53612137,22.57200432
2022-11-08,263.51174927,2.15000010,2.72000003,302.17001343,1.14750004,94.30062103,89.98000336,2.35999990,15.18000031,487.64596558,7.26999998,83.65000153,45.54594421,19.48999977,84.90446472,50.83000183,,13.89000034,10.14999962,,1.47200000,,147.25999451,8.46000004,,159.44999695,88.06203461,9.73999977,4.96000004,2.49000001,4.19000006,10.80000019,59.00000000,355.34103394,42.87105942,95.63021851,20.55999947,31.80999947,39.26036835,56.50481415,,69.84293365,26.34600067,86.35096741,4.05798531,14.56590080,36.91152954,,9.84000015,72.18675232,5.40000010,7.21000004,2.64000010,102.85974884,2.61999989,5.11000013,19.70000076,191.30000305,61.38701248,,74.47000122,10.67000008,14.59585762,22.84669685
2022-11-09,257.43084717,2.08999991,2.49000001,298.86999512,1.15199995,91.32046509,86.13999939,1.97000003,13.73999977,473.96337891,6.63000011,81.51999664,44.35182190,18.26000023,84.72016144,45.97999954,,13.43999958,10.13799953,,1.51800001,,151.16000366,8.02999973,,158.64999390,86.49691772,8.39999962,4.61000013,2.16000009,3.90000010,10.14999962,55.25000000,352.05566406,41.70306015,100.58668518,20.44000053,30.14999962,36.22136688,55.01085281,,69.78047180,25.46599960,84.83117676,3.98519635,13.74194145,36.67184448,,9.82999992,72.20583344,5.23000002,6.98000002,2.52999997,100.93125153,2.27999997,4.73999977,19.36000061,177.58999634,61.36813354,,71.66999817,10.14999962,14.57594681,22.30678558
2022-11-10,276.42633057,2.20499992,2.85999990,329.95001221,1.14075005,101.39300537,96.62999725,2.09999990,16.28000069,543.03509521,7.44000006,92.50000000,47.85672760,21.64999962,92.27564240,50.91999817,,14.35999966,10.14000034,,1.99800003,,157.02000427,9.57999992,,163.47999573,93.05452728,9.27000046,5.55999994,2.39000010,4.25000000,11.02000046,56.54999924,357.33740234,46.77885437,110.89616394,20.98999977,32.40000153,42.08229446,59.23715973,,74.24213409,27.49699974,91.63793945,4.22176027,15.71106339,37.86068344,,9.86999989,73.64690399,5.38000011,7.63999987,2.54999995,110.29959106,2.40000010,5.30999994,19.96999931,190.72000122,66.88182068,,72.23999786,11.09000015,15.21314716,23.29188538
2022-11-11,281.51971436,2.32999992,2.76999998,341.14999390,1.15649998,106.94692993,100.79000092,2.33999991,16.94000053,558.18951416,8.82999992,92.93000031,48.94504929,21.82999992,89.53084564,57.45999908,,14.90999985,10.14799976,,2.37599993,,150.41999817,9.96000004,,164.55999756,95.50125122,10.47000027,5.82999992,2.97000003,4.50000000,10.97000027,57.72999954,341.42431641,48.26390839,112.03614044,20.95999908,35.38000107,42.77297592,61.44860458,,74.34028625,29.01300049,97.71704102,4.32184553,16.28663445,37.41966248,,9.86999989,74.19089508,5.46999979,8.40999985,2.75999999,110.98508453,2.46000004,5.63000011,19.95000076,195.97000122,69.70475769,,74.37999725,11.01000023,15.29279613,22.81828117
2022-11-14,279.05609131,2.33999991,2.64000010,340.36999512,1.18350005,104.12158966,98.48999786,2.34999990,15.35999966,559.52587891,7.98999977,89.59999847,48.48497391,21.56999969,91.23175049,53.22000122,,14.68000031,10.14000034,,1.94799995,,153.63000488,9.56000042,,164.91999817,94.79793549,9.56000042,5.98999977,2.51999998,4.32000017,10.23999977,56.59000015,346.03085327,46.32495117,113.22569275,21.20999908,34.36000061,42.58550644,60.72129059,,72.86793518,29.92700005,96.15121460,4.31274700,16.25471306,37.31419754,,9.81999969,74.94483185,5.34999990,8.10000038,2.75000000,110.40927887,2.50000000,5.15999985,20.23999977,190.94999695,68.73229980,,71.91000366,10.90999985,14.86467838,21.73846054
2022-11-15,282.91781616,2.34999990,2.69000006,345.95999146,1.25999999,106.87920380,98.94000244,2.45000005,15.52000046,578.55364990,7.50500011,93.73000336,49.54306793,21.98999977,90.82375336,55.52999878,,15.35999966,10.13500023,,1.98599994,,159.63000488,10.69999981,,165.50000000,97.51211548,10.14999962,5.65000010,2.41000009,4.50000000,10.75000000,57.70999908,340.09295654,47.29251099,116.06080627,21.34000015,35.36000061,44.10500717,62.01866913,,73.98336792,31.02000046,98.28812408,4.36733913,16.62479591,37.53470612,,9.82999992,75.56513977,5.59999990,8.34000015,2.63000011,115.18025970,2.59999990,5.21999979,19.87999916,194.41999817,75.96430969,,73.25000000,11.02999973,14.63568211,21.50165749
2022-11-16,279.05609131,2.15000010,2.56999993,338.41000366,1.12724996,100.84147644,97.12000275,2.47000003,14.56999969,558.44134521,6.69999981,90.76000214,48.34420776,21.25000000,89.05584717,48.83000183,,14.40999985,10.10999966,,1.71000004,,158.58000183,9.77000046,,165.11999512,97.91823578,9.31999969,5.25000000,2.20000005,4.26999998,10.14999962,55.84000015,342.98898315,43.88486862,112.24433136,21.09000015,33.36999893,41.68761826,57.86115265,,75.24154663,30.60199928,96.92492676,4.28545046,15.87066746,37.34296417,,9.85000038,76.24271393,5.59999990,8.06000042,2.54999995,110.34528351,2.58999991,4.68499994,19.73999977,186.91999817,75.01073456,,72.04000092,10.85000038,13.81927204,21.62479591
2022-11-17,278.44018555,2.19000006,2.53999996,337.82998657,1.13849998,101.06401062,94.84999847,2.43000007,14.35999966,570.38092041,6.76000023,90.51000214,48.38010788,21.12000084,87.47249603,48.79000092,,13.98999977,10.11999989,,1.66400003,,164.97999573,9.06999969,,163.91999817,97.43286133,9.47000027,4.90999985,1.94000006,4.19000006,9.56999969,55.47000122,350.60815430,44.44188690,110.47981262,20.87000084,32.47000122,43.34526062,57.73338318,,73.48365021,29.52799988,97.04465485,4.30364799,15.63824177,37.09368896,,9.85999966,75.58421326,5.11000013,7.61999989,2.54999995,112.29208374,2.43000007,4.51999998,19.29000092,183.16999817,76.92733002,,70.13999939,10.86999989,13.92878914,21.27432632
2022-11-18,278.44995117,2.13000011,2.47000003,330.85998535,1.13849998,101.30592346,94.13999939,2.20000005,13.94999981,574.38012695,6.59999990,92.73000336,48.66824341,21.05999947,90.62948608,45.25999832,,14.43999958,10.12500000,,1.61199999,,166.60000610,8.93000031,,162.78999329,96.51162720,9.18999958,4.92000008,1.88999999,4.19999981,9.43999958,56.20000076,351.48278809,44.01208496,111.07459259,21.55999947,32.68000031,43.41432571,57.57612610,,74.24213409,28.79800034,97.09990692,4.35823965,15.37090492,37.74562836,,9.85999966,76.09003448,5.09999990,7.38999987,2.46000004,113.19692230,2.38000011,4.59999990,19.25000000,180.19000244,77.67317200,,69.02999878,11.09000015,13.77944851,21.70057106
2022-11-21,275.58547974,2.25000000,2.36999989,321.48999023,1.13174999,101.73164368,92.45999908,2.14000010,13.30000019,561.91760254,6.51000023,92.69999695,48.88364029,20.85000038,90.71691132,41.22999954,,14.10999966,10.13500023,,1.40999997,,165.38999939,8.39999962,,161.88000488,94.69888306,8.85000038,4.80000019,1.54999995,4.05000019,9.43999958,54.84000015,350.99691772,43.38085175,108.90365601,20.87999916,32.08000183,40.99693680,56.18045807,,74.59906006,28.50499916,95.63541412,4.28545046,15.27913284,37.39090347,,9.84000015,76.17591095,5.03000021,7.19000006,2.46000004,109.86087799,2.22000003,4.32000017,19.20000076,167.86999512,75.46392059,,69.02999878,11.14999962,13.96861458,21.67215538
2022-11-22,279.55477905,2.27999997,2.40000010,330.88000488,1.16550004,103.57006836,93.19999695,2.10999990,13.96000004,577.33355713,6.48000002,90.55999756,50.07493591,21.46999931,93.51447296,43.38999939,,14.47999954,10.19999981,,1.36000001,,167.66000366,8.35999966,,162.07000732,96.13519287,9.09000015,4.84999990,1.52999997,4.03999996,9.26000023,55.00000000,350.71511841,43.90800095,110.46990204,21.46999931,33.75999832,42.34869766,57.61543655,,75.05414581,28.66900063,97.60651398,4.34914207,15.99835110,38.34005356,,9.84000015,78.37091827,5.17000008,7.21999979,2.35999990,113.01412201,2.22000003,4.36000013,19.43000031,169.91000366,77.92810059,,69.98000336,11.10000038,13.74957752,22.19311905
2022-11-23,282.36047363,2.18000007,2.49000001,335.77999878,1.10924995,104.43331146,94.12999725,2.24000001,14.10000038,584.73168945,6.65999985,90.29000092,50.41409302,22.30999947,93.85447693,45.56999969,,14.47999954,10.19999981,,1.62399995,,169.47000122,8.59000015,,163.08000183,97.53192139,9.46000004,4.98000002,1.67999995,4.07000017,9.31999969,55.31999969,351.53140259,44.46501541,111.26293945,21.10000038,34.04999924,43.09859467,57.92013931,,76.16178131,29.14999962,98.23284912,4.35823965,16.47816467,38.40716553,,9.84000015,78.79083252,5.36000013,7.36999989,2.42000008,114.38507843,2.21000004,4.40000010,19.80999947,183.19999695,77.38993073,,67.41000366,11.05000019,13.79935932,22.73303223
2022-11-25,280.50305176,2.19000006,2.50999999,334.29998779,1.16999996,102.63892365,93.41000366,2.24000001,14.02000046,573.10192871,6.61999989,92.08000183,50.06171036,22.11000061,94.37899780,44.27999878,,14.39999962,10.19999981,,1.59399998,,171.42999268,8.55000019,,163.22000122,96.54133606,9.39000034,4.90999985,1.66499996,4.09999990,9.35000038,55.83000183,354.96194458,43.67960358,110.44016266,21.27000046,33.27000046,42.40790176,57.40903473,,76.53844452,28.55400085,97.59729004,4.38553572,16.22977638,38.52221680,,9.86999989,78.94351959,5.32999992,7.28000021,2.50999999,112.83132172,2.25000000,4.17999983,19.71999931,182.86000061,76.85179901,,66.95999908,11.02000046,13.67988205,22.80880356
2022-11-28,276.38714600,2.10999990,2.27999997,328.97000122,1.19250000,100.35957336,93.94999695,2.00000000,13.47999954,564.87109375,6.34999990,92.41999817,49.33427429,21.03000069,92.09626770,42.50999832,,14.13000011,10.18500042,,1.49399996,,165.61999512,8.72000027,,161.92999268,95.14463806,9.18999958,4.94000006,1.52999997,3.93000007,9.11999989,54.38999939,355.46731567,42.71397781,107.83306122,20.36000061,31.20000076,42.10203171,54.79462433,,75.09452057,28.11700058,96.67623901,4.27635193,15.78787041,37.75522614,,9.85000038,77.67424774,5.19000006,7.15999985,2.50000000,109.25765991,2.16000009,4.01000023,19.26000023,182.91999817,74.79360199,,66.87999725,11.01000023,13.04268456,22.53411865
2022-11-29,274.29501343,2.10999990,2.27999997,326.77999878,1.12724996,100.14618683,92.41999817,2.00999999,13.43999958,560.49414062,6.34000015,88.93000031,49.25680542,20.64999962,91.72714233,43.11000061,,13.89000034,10.18500042,,1.46800005,,161.80999756,8.80000019,,162.72999573,94.29273224,9.18000031,4.82999992,1.47000003,3.99000001,9.14999962,53.52999878,353.69860840,42.60025787,108.50714874,20.60000038,31.07999992,42.33883286,54.17541885,,73.98239899,28.09600067,97.86441040,4.31274700,15.60033607,37.84150696,,9.85000038,77.15889740,5.19000006,7.07999992,2.33999991,108.19741821,2.10999990,3.96000004,19.55999947,180.83000183,74.89746094,,68.33999634,10.82999992,13.15228653,22.95088959
2022-11-30,286.79891968,2.20000005,2.50999999,344.92999268,1.12724996,106.30529785,96.54000092,1.95000005,14.40999985,588.86651611,5.76999998,91.98999786,52.05695724,21.29000092,93.36875153,45.72999954,,13.93000031,10.21000004,,1.54200006,,172.52999878,9.65999985,,164.80999756,100.03806305,9.59000015,5.15999985,1.49000001,4.11999989,9.52000046,54.93999863,360.62774658,45.52315903,117.07192993,21.17000008,33.25000000,45.90078735,56.66206741,,75.96446991,30.55299950,101.03292847,4.48562002,16.88548088,38.35923004,,9.85999966,79.23936462,5.40999985,7.50000000,2.33999991,116.34696198,2.11999989,4.19000006,20.43000031,194.69999695,78.34349823,,70.23000336,11.32999992,13.79993629,23.04560852
2022-12-01,287.15090942,2.23000002,2.57999992,344.10998535,1.17449999,103.79315186,95.50000000,1.90999997,14.28999996,591.90704346,5.75000000,91.41000366,52.03051376,21.52000046,91.76598358,45.27000046,,14.50000000,10.19999981,,1.62600005,,168.53999329,10.06000042,,167.83999634,100.03806305,9.86999989,4.96000004,1.57000005,4.07999992,9.72000027,54.34999847,359.89886475,44.63270187,119.39155579,21.12999916,32.93000031,44.79570007,54.53908157,,76.08106995,31.69499969,102.34085083,4.54931164,17.09700966,38.55097580,,9.88000011,80.27007294,5.71999979,7.86000013,2.34999990,116.64128876,2.02999997,4.21999979,20.97999954,194.69999695,78.06025696,,70.44999695,11.35999966,14.14866924,23.23505211
2022-12-02,286.00711060,2.31999993,2.53999996,341.52999878,1.14750004,103.50216675,94.12999725,1.88999999,14.27999973,586.53295898,5.82000017,92.68000031,51.09051132,21.97999954,89.40554810,47.66999817,,14.93999958,10.25000000,,1.61399996,,168.32000732,10.19999981,,167.25999451,99.49324799,9.98999977,4.94000006,1.60000002,4.13000011,9.89999962,55.00000000,364.20413208,44.10555649,122.41499329,21.21999931,33.75000000,44.12475204,53.74295807,,76.41289520,32.04100037,103.66203308,4.59480429,16.83858299,38.19623566,,9.88000011,79.54475403,5.78999996,7.65999985,2.15000010,115.58352661,2.03999996,4.25000000,21.29000092,194.86000061,76.94619751,,69.83999634,11.14999962,14.70664692,22.72355461
